AISEQ,AICANT,AIALMACEN
175872,-2.000,109
175873,-2.000,109
175874,-2.000,109
175875,-1.000,109
175876,-2.000,109
175877,-1.000,109
175878,-2.000,109
175879,-2.000,109
175880,-1.000,109
175881,-2.000,109
175882,-2.000,109
175883,-1.000,109
175884,-1.000,109
175885,-2.000,109
175886,-3.000,109
175887,-3.000,109
175888,-1.000,109
175889,-1.000,109
175890,-2.000,109
175891,-4.000,109
175892,-4.000,109
175893,-4.000,109
175894,-4.000,109
175895,-4.000,109
175896,-2.000,109
175897,-2.000,109
175898,-4.000,109
175899,-4.000,109
175900,-4.000,109
175901,-4.000,109
175902,-4.000,109
175903,-2.000,109
175904,-1.000,109
175905,-2.000,109
175906,-2.000,109
175907,-1.000,109
175908,-2.000,109
175909,-2.000,109
175910,-1.000,109
175911,-4.000,109
175912,-1.000,109
175913,-2.000,109
175914,-1.000,109
175915,-1.000,109
175916,-2.000,109
175917,-2.000,109
175918,-2.000,109
175919,-2.000,109
175920,-2.000,109
175921,-1.000,109
175922,-1.000,109
175923,-2.000,109
175924,-1.000,109
175925,-1.000,109
175926,-2.000,109
176043,-1.000,109
176044,-1.000,109
176114,-1.000,109
176115,-1.000,109
176742,-1.000,109
176743,-1.000,109
176744,-1.000,109
176745,-1.000,109
176746,-1.000,109
176747,-1.000,109
176795,-1.000,109
176796,-1.000,109
176798,-1.000,109
176799,-1.000,109
176979,-1.000,109
176993,-1.000,109
176994,-1.000,109
178509,-1.000,109
179869,-1.000,109
180218,-1.000,109
180219,-1.000,109
180220,-1.000,109
180221,-1.000,109
180222,-1.000,109
180223,-1.000,109
180224,-1.000,109
180225,-1.000,109
180226,-1.000,109
180227,-1.000,109
180557,-1.000,109
180558,-1.000,109
182097,-1.000,109
182098,-1.000,109
183245,-1.000,109
183246,-1.000,109
184022,-1.000,109
184023,-1.000,109
184024,-1.000,109
184025,-1.000,109
184026,-1.000,109
184027,-1.000,109
184055,-1.000,109
184056,-1.000,109
184057,-1.000,109
184058,-1.000,109
185078,-1.000,109
185079,-1.000,109
185280,-1.000,109
185281,-1.000,109
185282,-1.000,109
186349,-1.000,109
186350,-1.000,109
188993,-1.000,109
189708,-1.000,109
189709,-1.000,109
189710,-1.000,109
189711,-1.000,109
189712,-1.000,109
189713,-1.000,109
189714,-1.000,109
189715,-1.000,109
189716,-1.000,109
189717,-1.000,109
189719,-1.000,109
189720,-1.000,109
189721,-1.000,109
189722,-1.000,109
189723,-1.000,109
189724,-1.000,109
189732,-1.000,109
189733,-1.000,109
189734,-1.000,109
189735,-1.000,109
190452,-1.000,109
190453,-1.000,109
191384,1.000,109
191385,1.000,109
191386,1.000,109
191387,1.000,109
191388,1.000,109
191389,1.000,109
191390,1.000,109
191391,1.000,109
191392,1.000,109
191393,1.000,109
191394,1.000,109
191395,1.000,109
191396,1.000,109
191397,1.000,109
191398,1.000,109
191460,-1.000,109
191461,-1.000,109
191462,-1.000,109
191463,-1.000,109
191464,-1.000,109
191465,-1.000,109
191466,-1.000,109
191467,-1.000,109
192626,-1.000,109
192627,-1.000,109
192628,-1.000,109
192629,-1.000,109
192630,-1.000,109
192631,-1.000,109
192632,-1.000,109
192633,-1.000,109
193326,-1.000,109
193327,-1.000,109
193328,-1.000,109
193329,-1.000,109
193330,-1.000,109
193331,-1.000,109
193372,-1.000,109
193373,-1.000,109
193379,-1.000,109
193380,-1.000,109
193381,-1.000,109
193382,-1.000,109
193387,-1.000,109
193388,-1.000,109
198670,-1.000,109
198671,-1.000,109
198672,-6.000,109
198673,-1.000,109
198674,-2.000,109
198675,-2.000,109
198676,-4.000,109
198677,-4.000,109
198678,-4.000,109
198679,-1.000,109
198680,-4.000,109
198681,-4.000,109
198682,-1.000,109
198683,-2.000,109
198684,-2.000,109
198685,-1.000,109
198686,-2.000,109
198687,-4.000,109
198688,-4.000,109
198689,-4.000,109
198690,-2.000,109
198691,-1.000,109
198692,-2.000,109
198693,-2.000,109
198694,-4.000,109
198695,-2.000,109
198696,-2.000,109
198697,-2.000,109
198698,-6.000,109
198699,-2.000,109
198700,-1.000,109
198701,-3.000,109
198702,-2.000,109
198703,-2.000,109
198704,-2.000,109
198705,-2.000,109
198706,-3.000,109
198707,-1.000,109
198708,-3.000,109
198709,-3.000,109
198710,-2.000,109
198711,-4.000,109
198712,-2.000,109
198713,-6.000,109
198714,-4.000,109
198715,-2.000,109
198716,-2.000,109
198717,-2.000,109
198718,-4.000,109
198719,-2.000,109
198720,-5.000,109
198721,-2.000,109
198722,-2.000,109
198723,-5.000,109
198724,-3.000,109
198725,-1.000,109
198726,-2.000,109
198727,-4.000,109
198728,-1.000,109
198729,-1.000,109
198730,-1.000,109
198731,-2.000,109
198732,-4.000,109
198733,-4.000,109
198734,-1.000,109
198735,-2.000,109
198736,-4.000,109
198737,-1.000,109
198738,-2.000,109
198739,-4.000,109
198740,-1.000,109
198741,-1.000,109
198742,-2.000,109
198743,-1.000,109
198744,-3.000,109
198745,-3.000,109
198746,-4.000,109
198747,-2.000,109
198748,-3.000,109
198749,-3.000,109
198750,-1.000,109
198751,-3.000,109
198752,-2.000,109
198753,-2.000,109
198754,-3.000,109
198755,-4.000,109
198756,-4.000,109
198757,-3.000,109
198758,-3.000,109
198759,-2.000,109
198760,-2.000,109
198761,-6.000,109
198762,-9.000,109
198763,-3.000,109
198764,-4.000,109
198765,-1.000,109
198766,-2.000,109
198767,-2.000,109
198768,-4.000,109
198769,-2.000,109
198770,-1.000,109
198771,-2.000,109
198772,-1.000,109
198773,-2.000,109
198774,-2.000,109
198775,-4.000,109
198776,-2.000,109
198777,-2.000,109
198778,-2.000,109
198779,-3.000,109
198780,-2.000,109
198781,-2.000,109
198782,-5.000,109
198783,-2.000,109
198784,-2.000,109
198785,-3.000,109
198786,-5.000,109
198787,-2.000,109
198788,-3.000,109
198789,-2.000,109
198790,-2.000,109
198791,-2.000,109
198792,-3.000,109
198793,-4.000,109
198794,-4.000,109
198795,-3.000,109
198796,-2.000,109
198797,-4.000,109
198798,-6.000,109
198799,-2.000,109
198800,-1.000,109
198801,-6.000,109
198802,-1.000,109
198803,-2.000,109
198804,-4.000,109
198805,-2.000,109
198806,-3.000,109
198807,-2.000,109
198808,-2.000,109
198809,-1.000,109
198810,-2.000,109
198811,-2.000,109
198812,-2.000,109
198813,-1.000,109
198814,-3.000,109
198815,-2.000,109
198816,-3.000,109
198817,-2.000,109
198818,-2.000,109
198819,-4.000,109
198820,-4.000,109
198821,-2.000,109
198822,-2.000,109
198823,-4.000,109
198824,-1.000,109
198825,-3.000,109
198826,-2.000,109
198827,-2.000,109
198828,-6.000,109
198829,-2.000,109
198830,-2.000,109
198831,-2.000,109
198832,-1.000,109
198833,-2.000,109
198834,-1.000,109
198836,-1.000,109
199020,-1.000,109
199021,-1.000,109
199022,-1.000,109
199023,-1.000,109
199024,-1.000,109
199025,-1.000,109
199035,-1.000,109
199036,-1.000,109
199037,-1.000,109
199038,-1.000,109
199039,-1.000,109
199040,-1.000,109
199041,-1.000,109
199042,-1.000,109
199043,-1.000,109
199044,-1.000,109
199046,-1.000,109
199047,-1.000,109
199048,-1.000,109
199049,-1.000,109
199050,-1.000,109
199339,-1.000,109
199340,-1.000,109
199355,-1.000,109
199356,-1.000,109
199369,1.000,109
199370,1.000,109
199371,1.000,109
199372,1.000,109
199373,1.000,109
199374,1.000,109
199375,1.000,109
199376,1.000,109
199377,1.000,109
199560,-1.000,109
200030,-1.000,109
200031,-1.000,109
200032,-1.000,109
200033,-1.000,109
200034,-1.000,109
200035,-1.000,109
200036,-1.000,109
200037,-1.000,109
200149,1.000,109
200150,1.000,109
200846,0.000,109
200847,0.000,109
200879,-1.000,109
200880,-1.000,109
200881,-1.000,109
200882,-1.000,109
200883,-1.000,109
200884,-1.000,109
201034,1.000,109
201035,1.000,109
201360,0.000,109
201361,0.000,109
204169,-1.000,109
204170,-1.000,109
204171,-1.000,109
204172,-1.000,109
204173,-1.000,109
204174,-1.000,109
204176,-1.000,109
204177,-1.000,109
204179,-1.000,109
204180,-1.000,109
204181,-1.000,109
204182,-1.000,109
204183,-1.000,109
204184,-1.000,109
204185,-1.000,109
204186,-1.000,109
204187,-1.000,109
204705,-1.000,109
204958,-1.000,109
204959,-1.000,109
204961,-1.000,109
204962,-1.000,109
204963,-1.000,109
204964,-1.000,109
204965,-1.000,109
204966,-1.000,109
204967,-1.000,109
204968,-1.000,109
205332,2.000,109
205333,3.000,109
205334,1.000,109
205335,3.000,109
205336,1.000,109
205337,3.000,109
205338,2.000,109
205339,3.000,109
205340,1.000,109
205341,2.000,109
205342,3.000,109
206864,-1.000,109
206865,-1.000,109
206866,-1.000,109
206867,-1.000,109
206868,-1.000,109
206869,-1.000,109
206870,-1.000,109
206871,-1.000,109
206872,-1.000,109
206873,-1.000,109
207437,9.000,109
207438,1.000,109
207439,4.000,109
207440,2.000,109
207441,1.000,109
207442,3.000,109
207443,1.000,109
207444,5.000,109
207445,4.000,109
207446,4.000,109
207447,3.000,109
207448,8.000,109
207449,2.000,109
207450,4.000,109
207451,5.000,109
207452,2.000,109
207453,2.000,109
207454,1.000,109
207455,2.000,109
207456,2.000,109
207457,2.000,109
207458,2.000,109
207459,1.000,109
207460,1.000,109
207461,1.000,109
207462,1.000,109
207463,1.000,109
207464,2.000,109
207465,1.000,109
207466,2.000,109
207467,3.000,109
207468,2.000,109
207469,2.000,109
207470,1.000,109
207471,2.000,109
207472,1.000,109
207473,1.000,109
207474,3.000,109
207476,1.000,109
207477,2.000,109
207478,2.000,109
207479,4.000,109
207480,6.000,109
207481,2.000,109
207482,1.000,109
207483,1.000,109
207484,1.000,109
207485,6.000,109
207486,4.000,109
207487,2.000,109
207488,2.000,109
207489,1.000,109
207490,2.000,109
207491,2.000,109
207492,1.000,109
207493,2.000,109
207494,2.000,109
207495,1.000,109
207496,1.000,109
207497,1.000,109
207498,1.000,109
207499,2.000,109
207500,2.000,109
207501,2.000,109
207502,1.000,109
207503,3.000,109
207504,1.000,109
207505,2.000,109
207506,1.000,109
207507,2.000,109
207508,2.000,109
207509,2.000,109
207510,1.000,109
207511,4.000,109
207512,3.000,109
207513,3.000,109
207514,5.000,109
207515,2.000,109
207516,1.000,109
207517,1.000,109
207518,4.000,109
207519,7.000,109
207520,8.000,109
207521,7.000,109
207522,3.000,109
207523,1.000,109
207524,4.000,109
207525,10.000,109
207526,7.000,109
207527,3.000,109
207528,2.000,109
207529,2.000,109
207530,1.000,109
207531,5.000,109
207532,1.000,109
207533,1.000,109
207534,4.000,109
207535,3.000,109
207536,2.000,109
207537,1.000,109
207538,1.000,109
207539,2.000,109
207540,1.000,109
207541,1.000,109
207542,1.000,109
207543,1.000,109
207544,2.000,109
207545,2.000,109
207547,5.000,109
207548,2.000,109
207550,3.000,109
207552,4.000,109
207554,5.000,109
207556,1.000,109
207558,3.000,109
207560,1.000,109
207561,1.000,109
207563,1.000,109
207565,1.000,109
207566,1.000,109
207567,1.000,109
207568,1.000,109
207569,1.000,109
207570,1.000,109
207571,1.000,109
207572,4.000,109
207573,2.000,109
207574,2.000,109
207575,1.000,109
207576,2.000,109
207577,4.000,109
207578,2.000,109
207579,1.000,109
207580,3.000,109
207581,1.000,109
207582,1.000,109
207583,1.000,109
207584,1.000,109
207585,1.000,109
207586,5.000,109
207587,5.000,109
207588,2.000,109
207589,2.000,109
207590,4.000,109
207591,2.000,109
207592,2.000,109
207593,3.000,109
207594,3.000,109
207595,3.000,109
207596,2.000,109
207597,2.000,109
207598,4.000,109
207599,4.000,109
207600,2.000,109
207601,1.000,109
207602,1.000,109
207603,3.000,109
207604,1.000,109
207605,1.000,109
207606,3.000,109
207607,2.000,109
207608,3.000,109
207609,1.000,109
207610,3.000,109
207611,3.000,109
207612,1.000,109
207613,2.000,109
207614,1.000,109
207615,1.000,109
207616,1.000,109
207617,2.000,109
207618,1.000,109
207619,1.000,109
207620,2.000,109
207621,1.000,109
207622,1.000,109
207623,2.000,109
207624,1.000,109
207625,1.000,109
207626,2.000,109
207627,2.000,109
207628,2.000,109
207629,2.000,109
207630,2.000,109
207631,4.000,109
207632,2.000,109
207633,2.000,109
207634,5.000,109
207635,1.000,109
207636,2.000,109
207637,1.000,109
207638,1.000,109
207639,3.000,109
207640,1.000,109
207641,4.000,109
207642,1.000,109
207643,1.000,109
207644,2.000,109
207645,3.000,109
207646,1.000,109
207647,2.000,109
207648,1.000,109
207649,1.000,109
207650,3.000,109
207651,1.000,109
207652,1.000,109
207653,1.000,109
207654,1.000,109
207655,1.000,109
207656,1.000,109
207657,1.000,109
207658,1.000,109
207659,1.000,109
207660,1.000,109
207661,1.000,109
207662,1.000,109
207663,1.000,109
207664,1.000,109
207665,1.000,109
207666,1.000,109
208017,-1.000,109
208018,-1.000,109
208171,-1.000,109
208172,-3.000,109
208173,-1.000,109
208174,-1.000,109
208175,-3.000,109
208176,-1.000,109
208177,-2.000,109
208178,-1.000,109
208179,-2.000,109
208180,-9.000,109
208181,-1.000,109
208182,-1.000,109
208183,-2.000,109
208184,-1.000,109
208185,-1.000,109
208186,-1.000,109
208187,-1.000,109
208188,-4.000,109
208189,-1.000,109
208190,-4.000,109
208191,-2.000,109
208192,-1.000,109
208193,-3.000,109
208194,-1.000,109
208195,-1.000,109
208196,-1.000,109
208197,-2.000,109
208198,-5.000,109
208199,-3.000,109
208200,-3.000,109
208201,-4.000,109
208202,-4.000,109
208203,-3.000,109
208204,-8.000,109
208205,-4.000,109
208206,-5.000,109
208207,-2.000,109
208208,-2.000,109
208209,-1.000,109
208210,-2.000,109
208211,-2.000,109
208212,-2.000,109
208213,-2.000,109
208214,-1.000,109
208215,-1.000,109
208216,-2.000,109
208217,-4.000,109
208218,-4.000,109
208219,-2.000,109
208221,-1.000,109
208222,-2.000,109
208223,-3.000,109
208224,-2.000,109
208225,-2.000,109
208226,-1.000,109
208227,-1.000,109
208228,-1.000,109
208229,-1.000,109
208230,-3.000,109
208231,-2.000,109
208232,-3.000,109
208233,-4.000,109
208234,-4.000,109
208235,-2.000,109
208236,-4.000,109
208237,-3.000,109
208238,-1.000,109
208239,-3.000,109
208240,-3.000,109
208241,-2.000,109
208242,-1.000,109
208243,-1.000,109
208244,-4.000,109
208245,-6.000,109
208246,-1.000,109
208247,-1.000,109
208248,-1.000,109
208249,-1.000,109
208250,-2.000,109
208251,-4.000,109
208252,-2.000,109
208253,-1.000,109
208254,-3.000,109
208255,-1.000,109
208256,-2.000,109
208257,-4.000,109
208258,-6.000,109
208259,-4.000,109
208260,-2.000,109
208261,-1.000,109
208262,-4.000,109
208263,-2.000,109
208264,-1.000,109
208265,-2.000,109
208266,-2.000,109
208267,-1.000,109
208268,-1.000,109
208269,-1.000,109
208270,-1.000,109
208271,-1.000,109
208272,-1.000,109
208273,-2.000,109
208274,-2.000,109
208275,-1.000,109
208276,-1.000,109
208277,-1.000,109
208278,-2.000,109
208279,-1.000,109
208280,-1.000,109
208281,-2.000,109
208282,-2.000,109
208283,-2.000,109
208284,-1.000,109
208285,-2.000,109
208286,-3.000,109
208287,-4.000,109
208288,-3.000,109
208289,-2.000,109
208290,-2.000,109
208291,-1.000,109
208292,-2.000,109
208293,-2.000,109
208294,-2.000,109
208295,-1.000,109
208296,-5.000,109
208297,-4.000,109
208298,-3.000,109
208299,-2.000,109
208300,-1.000,109
208301,-1.000,109
208302,-1.000,109
208303,-2.000,109
208304,-5.000,109
208305,-2.000,109
208306,-1.000,109
208307,-1.000,109
208308,-4.000,109
208309,-7.000,109
208310,-8.000,109
208311,-1.000,109
208312,-7.000,109
208313,-3.000,109
208314,-4.000,109
208315,-10.000,109
208316,-7.000,109
208317,-2.000,109
208318,-3.000,109
208319,-2.000,109
208320,-1.000,109
208321,-2.000,109
208322,-2.000,109
208323,-1.000,109
208324,-5.000,109
208325,-3.000,109
208326,-1.000,109
208327,-1.000,109
208328,-4.000,109
209371,-1.000,109
209372,-1.000,109
212659,-1.000,109
212660,-2.000,109
212661,-1.000,109
212662,-1.000,109
212663,-1.000,109
212664,-1.000,109
212665,-1.000,109
212666,-2.000,109
212667,-2.000,109
212668,-2.000,109
212669,-3.000,109
212670,-3.000,109
212671,-3.000,109
212672,-2.000,109
212673,-5.000,109
212674,-5.000,109
212675,-2.000,109
212676,-1.000,109
212677,-2.000,109
212678,-1.000,109
212679,-1.000,109
212680,-1.000,109
212681,-2.000,109
212682,-2.000,109
212683,-2.000,109
212684,-3.000,109
212685,-2.000,109
212686,-2.000,109
212687,-2.000,109
212688,-3.000,109
212689,-1.000,109
212690,-2.000,109
212691,-2.000,109
212692,-2.000,109
212693,-2.000,109
212694,-2.000,109
212695,-1.000,109
212696,-1.000,109
212697,-3.000,109
212698,-1.000,109
212699,-2.000,109
212700,-1.000,109
212701,-1.000,109
212702,-2.000,109
212703,-3.000,109
212704,-1.000,109
212705,-3.000,109
212706,-1.000,109
212707,-2.000,109
212708,-3.000,109
212709,-3.000,109
212710,-4.000,109
212711,-2.000,109
212712,-3.000,109
212713,-2.000,109
212714,-2.000,109
212715,-1.000,109
212716,-1.000,109
212717,-1.000,109
212718,-2.000,109
212719,-1.000,109
212720,-2.000,109
212721,-1.000,109
212722,-1.000,109
212723,-1.000,109
212724,-1.000,109
212725,-5.000,109
212726,-1.000,109
212780,-1.000,109
212781,-1.000,109
212782,-1.000,109
212783,-1.000,109
212784,-1.000,109
212785,-1.000,109
212786,-1.000,109
212787,-1.000,109
213949,-1.000,109
213950,-1.000,109
213952,-1.000,109
213953,-1.000,109
213954,-1.000,109
213955,-1.000,109
213956,-1.000,109
213957,-1.000,109
213958,-1.000,109
213959,-1.000,109
213961,-1.000,109
213962,-1.000,109
214911,-1.000,109
214912,-1.000,109
214915,-1.000,109
214916,-1.000,109
214917,-1.000,109
214918,-1.000,109
214919,-1.000,109
214920,-1.000,109
214921,-1.000,109
214957,-2.000,109
214958,-3.000,109
214959,-2.000,109
214960,-2.000,109
214961,-1.000,109
214962,-2.000,109
214963,-2.000,109
214964,-1.000,109
214965,-1.000,109
214966,-1.000,109
214967,-1.000,109
214968,-1.000,109
214969,-1.000,109
214970,-1.000,109
214971,-1.000,109
214972,-1.000,109
214973,-1.000,109
214974,-1.000,109
214975,-1.000,109
214976,-1.000,109
214977,-1.000,109
214978,-1.000,109
214979,-1.000,109
214980,-1.000,109
214981,-1.000,109
214982,-1.000,109
214983,-1.000,109
214984,-1.000,109
214985,-1.000,109
214986,-1.000,109
214987,-1.000,109
214988,-1.000,109
214989,-1.000,109
214990,-1.000,109
214991,-1.000,109
214992,-1.000,109
214993,-1.000,109
214994,-1.000,109
214995,-1.000,109
214996,-1.000,109
214997,-1.000,109
214998,-1.000,109
214999,-1.000,109
215000,-1.000,109
215001,-1.000,109
215002,-1.000,109
215003,-1.000,109
215004,-1.000,109
215005,-1.000,109
215006,-1.000,109
215007,-1.000,109
215008,-1.000,109
215009,-1.000,109
215010,-1.000,109
215011,-1.000,109
215012,-1.000,109
215013,-1.000,109
215014,-1.000,109
215015,-1.000,109
215016,-1.000,109
215017,-1.000,109
215018,-1.000,109
215019,-1.000,109
215020,-1.000,109
215021,-1.000,109
215022,-1.000,109
215023,-1.000,109
215024,-1.000,109
215345,1.000,109
215346,1.000,109
215347,1.000,109
215348,1.000,109
215349,1.000,109
215350,1.000,109
215351,1.000,109
215352,1.000,109
215353,1.000,109
215354,1.000,109
215355,1.000,109
215356,1.000,109
215357,1.000,109
215358,1.000,109
215359,1.000,109
215360,1.000,109
215361,1.000,109
215362,1.000,109
215363,1.000,109
215364,1.000,109
215365,1.000,109
215818,-1.000,109
217046,2.000,109
217047,3.000,109
217048,5.000,109
217049,5.000,109
217050,3.000,109
217051,4.000,109
217052,2.000,109
217053,2.000,109
217054,4.000,109
217055,4.000,109
217056,4.000,109
217057,4.000,109
217058,4.000,109
217059,2.000,109
219248,-1.000,109
219404,-1.000,109
221171,-1.000,109
221172,-1.000,109
221173,-1.000,109
221174,-1.000,109
221175,-1.000,109
221176,-1.000,109
221177,-1.000,109
221178,-1.000,109
221179,-1.000,109
221180,-1.000,109
221181,-1.000,109
221182,-1.000,109
221183,-1.000,109
221184,-1.000,109
221185,-1.000,109
221186,-1.000,109
221187,-1.000,109
221188,-1.000,109
221189,-1.000,109
221190,-1.000,109
221191,-1.000,109
221192,-1.000,109
221193,-1.000,109
221194,-1.000,109
221195,-1.000,109
221196,-1.000,109
221197,-1.000,109
221198,-1.000,109
221199,-1.000,109
221200,-1.000,109
221201,-1.000,109
222251,-1.000,109
222252,-1.000,109
222253,-1.000,109
222254,-1.000,109
222255,-1.000,109
222256,-1.000,109
222257,-1.000,109
222258,-1.000,109
222259,-1.000,109
222260,-1.000,109
222261,-1.000,109
222262,-1.000,109
222296,1.000,109
222297,-1.000,109
222298,-1.000,109
222301,-1.000,109
222302,-1.000,109
222315,-4.000,109
222316,-2.000,109
222317,-3.000,109
222318,-1.000,109
222319,-2.000,109
222320,-2.000,109
222321,-2.000,109
222322,-3.000,109
222323,-3.000,109
222324,-3.000,109
222325,-6.000,109
222326,-2.000,109
222327,-3.000,109
222328,-3.000,109
222329,-2.000,109
222362,-1.000,109
223484,-1.000,109
223485,-1.000,109
